st,cty,sic,empflag,emp,ap,est,s1_4,s5_9,s10_19,s20_49,s50_99,s100_249,s250_499,s500_999,gt1000
72,139,8041,A,0,0,1,1,0,0,0,0,0,0,0,0
72,139,8049,A,0,0,2,2,0,0,0,0,0,0,0,0
72,139,8050,,18,185,3,1,2,0,0,0,0,0,0,0
72,139,8060,A,0,0,1,0,1,0,0,0,0,0,0,0
72,139,8070,A,0,0,2,2,0,0,0,0,0,0,0,0
72,139,8071,A,0,0,2,2,0,0,0,0,0,0,0,0
72,139,8090,A,0,0,1,0,0,1,0,0,0,0,0,0
72,139,8100,,4,32,4,4,0,0,0,0,0,0,0,0
72,139,8200,,158,1507,9,4,2,1,1,1,0,0,0,0
72,139,8210,C,0,0,3,0,1,0,1,1,0,0,0,0
72,139,8220,,21,220,4,2,1,1,0,0,0,0,0,0
72,139,8290,A,0,0,2,2,0,0,0,0,0,0,0,0
72,139,8300,,807,9336,18,7,3,3,0,2,2,1,0,0
72,139,8320,,464,5626,3,1,0,0,0,0,1,1,0,0
72,139,8350,,155,1501,6,3,0,2,0,0,1,0,0,0
72,139,8360,,188,2209,9,3,3,1,0,2,0,0,0,0
72,139,8600,,73,631,7,4,1,0,2,0,0,0,0,0
72,139,8640,A,0,0,1,1,0,0,0,0,0,0,0,0
72,139,8660,B,0,0,6,3,1,0,2,0,0,0,0,0
72,139,8700,,107,3493,8,5,1,0,1,1,0,0,0,0
72,139,8710,B,0,0,2,0,1,0,1,0,0,0,0,0
72,139,8711,B,0,0,2,0,1,0,1,0,0,0,0,0
72,139,8720,B,0,0,2,1,0,0,0,1,0,0,0,0
72,139,8730,A,0,0,1,1,0,0,0,0,0,0,0,0
72,139,8734,A,0,0,1,1,0,0,0,0,0,0,0,0
72,139,8740,,0,48,3,3,0,0,0,0,0,0,0,0
72,139,8742,,0,48,3,3,0,0,0,0,0,0,0,0
72,139,99--,,31,846,21,19,2,0,0,0,0,0,0,0
72,141,----,,1452,16365,222,164,26,15,12,3,2,0,0,0
72,141,07--,A,0,0,2,2,0,0,0,0,0,0,0,0
72,141,700,A,0,0,2,2,0,0,0,0,0,0,0,0
72,141,740,A,0,0,1,1,0,0,0,0,0,0,0,0
72,141,780,A,0,0,1,1,0,0,0,0,0,0,0,0
72,141,15--,A,0,0,6,5,1,0,0,0,0,0,0,0
72,141,1500,A,0,0,2,2,0,0,0,0,0,0,0,0
72,141,1510,A,0,0,2,2,0,0,0,0,0,0,0,0
72,141,1600,A,0,0,1,0,1,0,0,0,0,0,0,0
72,141,1610,A,0,0,1,0,1,0,0,0,0,0,0,0
72,141,1700,,0,10,3,3,0,0,0,0,0,0,0,0
72,141,1730,A,0,0,2,2,0,0,0,0,0,0,0,0
72,141,1770,A,0,0,1,1,0,0,0,0,0,0,0,0
72,141,20--,,381,4141,12,3,1,4,1,2,1,0,0,0
72,141,2000,A,0,0,1,0,0,1,0,0,0,0,0,0
72,141,2090,A,0,0,1,0,0,1,0,0,0,0,0,0
72,141,2095,A,0,0,1,0,0,1,0,0,0,0,0,0
72,141,2300,C,0,0,3,1,0,0,0,1,1,0,0,0
72,141,2320,B,0,0,1,0,0,0,0,1,0,0,0,0
72,141,2321,B,0,0,1,0,0,0,0,1,0,0,0,0
72,141,2330,A,0,0,1,1,0,0,0,0,0,0,0,0
72,141,2335,A,0,0,1,1,0,0,0,0,0,0,0,0
72,141,2390,C,0,0,1,0,0,0,0,0,1,0,0,0
72,141,2399,C,0,0,1,0,0,0,0,0,1,0,0,0
72,141,2500,A,0,0,1,0,1,0,0,0,0,0,0,0
72,141,2510,A,0,0,1,0,1,0,0,0,0,0,0,0
72,141,2511,A,0,0,1,0,1,0,0,0,0,0,0,0
72,141,2600,B,0,0,2,0,0,1,0,1,0,0,0,0
72,141,2670,B,0,0,2,0,0,1,0,1,0,0,0,0
72,141,2671,A,0,0,1,0,0,1,0,0,0,0,0,0
72,141,2673,B,0,0,1,0,0,0,0,1,0,0,0,0
72,141,2800,A,0,0,1,0,0,1,0,0,0,0,0,0
72,141,2840,A,0,0,1,0,0,1,0,0,0,0,0,0
72,141,2844,A,0,0,1,0,0,1,0,0,0,0,0,0
72,141,3000,B,0,0,1,0,0,0,1,0,0,0,0,0
72,141,3080,B,0,0,1,0,0,0,1,0,0,0,0,0
72,141,3089,B,0,0,1,0,0,0,1,0,0,0,0,0
72,141,3200,A,0,0,1,0,0,1,0,0,0,0,0,0
72,141,3270,A,0,0,1,0,0,1,0,0,0,0,0,0
72,141,3271,A,0,0,1,0,0,1,0,0,0,0,0,0
72,141,3400,A,0,0,1,1,0,0,0,0,0,0,0,0
72,141,3440,A,0,0,1,1,0,0,0,0,0,0,0,0
72,141,3446,A,0,0,1,1,0,0,0,0,0,0,0,0
72,141,3500,A,0,0,1,1,0,0,0,0,0,0,0,0
72,141,3550,A,0,0,1,1,0,0,0,0,0,0,0,0
72,141,3556,A,0,0,1,1,0,0,0,0,0,0,0,0
72,141,40--,B,0,0,8,6,2,0,0,0,0,0,0,0
72,141,4200,A,0,0,4,3,1,0,0,0,0,0,0,0
72,141,4210,A,0,0,4,3,1,0,0,0,0,0,0,0
72,141,4700,A,0,0,3,3,0,0,0,0,0,0,0,0
72,141,4720,A,0,0,3,3,0,0,0,0,0,0,0,0
72,141,4724,A,0,0,3,3,0,0,0,0,0,0,0,0
72,141,4800,A,0,0,1,0,1,0,0,0,0,0,0,0
72,141,4830,A,0,0,1,0,1,0,0,0,0,0,0,0
72,141,50--,,34,373,8,5,3,0,0,0,0,0,0,0
72,141,5000,A,0,0,2,0,2,0,0,0,0,0,0,0
72,141,5060,A,0,0,2,0,2,0,0,0,0,0,0,0
72,141,5063,A,0,0,1,0,1,0,0,0,0,0,0,0
72,141,5064,A,0,0,1,0,1,0,0,0,0,0,0,0
72,141,5100,A,0,0,6,5,1,0,0,0,0,0,0,0
72,141,5140,A,0,0,3,2,1,0,0,0,0,0,0,0
72,141,5141,A,0,0,3,2,1,0,0,0,0,0,0,0
72,141,5170,A,0,0,1,1,0,0,0,0,0,0,0,0
72,141,5171,A,0,0,1,1,0,0,0,0,0,0,0,0
72,141,5190,A,0,0,2,2,0,0,0,0,0,0,0,0
72,141,5191,A,0,0,1,1,0,0,0,0,0,0,0,0
72,141,5199,A,0,0,1,1,0,0,0,0,0,0,0,0
72,141,52--,,566,5726,91,65,13,4,8,1,0,0,0,0
72,141,5200,B,0,0,6,3,2,0,1,0,0,0,0,0
72,141,5250,B,0,0,4,1,2,0,1,0,0,0,0,0
72,141,5260,A,0,0,2,2,0,0,0,0,0,0,0,0
72,141,5300,A,0,0,3,1,1,1,0,0,0,0,0,0
72,141,5330,A,0,0,2,0,1,1,0,0,0,0,0,0
72,141,5390,A,0,0,1,1,0,0,0,0,0,0,0,0
72,141,5400,,212,1624,18,13,0,1,3,1,0,0,0,0
72,141,5410,,200,1533,10,5,0,1,3,1,0,0,0,0
72,141,5460,A,0,0,6,6,0,0,0,0,0,0,0,0
72,141,5490,A,0,0,2,2,0,0,0,0,0,0,0,0
72,141,5500,,72,876,9,5,2,1,1,0,0,0,0,0
72,141,5530,B,0,0,1,0,0,0,1,0,0,0,0,0
72,141,5540,B,0,0,8,5,2,1,0,0,0,0,0,0
72,141,5600,,43,412,11,8,2,1,0,0,0,0,0,0
72,141,5610,A,0,0,2,2,0,0,0,0,0,0,0,0
72,141,5620,,19,128,5,4,0,1,0,0,0,0,0,0
72,141,5650,A,0,0,1,0,1,0,0,0,0,0,0,0
72,141,5660,,13,138,3,2,1,0,0,0,0,0,0,0
72,141,5700,,43,513,6,4,1,0,1,0,0,0,0,0
72,141,5710,B,0,0,5,3,1,0,1,0,0,0,0,0
72,141,5712,B,0,0,4,2,1,0,1,0,0,0,0,0
72,141,5713,A,0,0,1,1,0,0,0,0,0,0,0,0
72,141,5730,A,0,0,1,1,0,0,0,0,0,0,0,0
72,141,5736,A,0,0,1,1,0,0,0,0,0,0,0,0
72,141,5800,,57,510,22,21,0,0,1,0,0,0,0,0
72,141,5812,,55,487,19,18,0,0,1,0,0,0,0,0
72,141,5813,,2,23,3,3,0,0,0,0,0,0,0,0
72,141,5900,,79,1133,16,10,5,0,1,0,0,0,0,0
72,141,5910,,64,1003,8,3,4,0,1,0,0,0,0,0
72,141,5940,A,0,0,7,7,0,0,0,0,0,0,0,0
72,141,5941,A,0,0,1,1,0,0,0,0,0,0,0,0
72,141,5943,A,0,0,1,1,0,0,0,0,0,0,0,0
72,141,5944,A,0,0,2,2,0,0,0,0,0,0,0,0
72,141,5946,A,0,0,1,1,0,0,0,0,0,0,0,0
72,141,5947,A,0,0,1,1,0,0,0,0,0,0,0,0
72,141,5949,A,0,0,1,1,0,0,0,0,0,0,0,0
72,141,5980,A,0,0,1,0,1,0,0,0,0,0,0,0
72,141,5984,A,0,0,1,0,1,0,0,0,0,0,0,0
72,141,60--,,50,744,9,5,2,2,0,0,0,0,0,0
72,141,6000,A,0,0,1,0,0,1,0,0,0,0,0,0
72,141,6020,A,0,0,1,0,0,1,0,0,0,0,0,0
72,141,6100,A,0,0,3,2,1,0,0,0,0,0,0,0
72,141,6140,A,0,0,3,2,1,0,0,0,0,0,0,0
72,141,6300,A,0,0,1,1,0,0,0,0,0,0,0,0
72,141,6390,A,0,0,1,1,0,0,0,0,0,0,0,0
72,141,6400,A,0,0,1,1,0,0,0,0,0,0,0,0
72,141,6500,,17,200,3,1,1,1,0,0,0,0,0,0
72,141,6510,A,0,0,1,1,0,0,0,0,0,0,0,0
72,141,6530,A,0,0,2,0,1,1,0,0,0,0,0,0
72,141,70--,,380,4896,81,68,4,5,3,0,1,0,0,0
72,141,7000,A,0,0,2,1,0,1,0,0,0,0,0,0
72,141,7010,A,0,0,2,1,0,1,0,0,0,0,0,0
72,141,7200,,31,229,10,9,0,1,0,0,0,0,0,0
72,141,7210,A,0,0,2,2,0,0,0,0,0,0,0,0
72,141,7211,A,0,0,1,1,0,0,0,0,0,0,0,0
72,141,7212,A,0,0,1,1,0,0,0,0,0,0,0,0
72,141,7230,A,0,0,4,3,0,1,0,0,0,0,0,0
72,141,7260,,10,52,4,4,0,0,0,0,0,0,0,0
72,141,7300,,13,257,6,6,0,0,0,0,0,0,0,0
72,141,7330,A,0,0,1,1,0,0,0,0,0,0,0,0
72,141,7334,A,0,0,1,1,0,0,0,0,0,0,0,0
72,141,7350,A,0,0,2,2,0,0,0,0,0,0,0,0
72,141,7353,A,0,0,1,1,0,0,0,0,0,0,0,0
72,141,7359,A,0,0,1,1,0,0,0,0,0,0,0,0
72,141,7370,A,0,0,2,2,0,0,0,0,0,0,0,0
72,141,7373,A,0,0,1,1,0,0,0,0,0,0,0,0
72,141,7378,A,0,0,1,1,0,0,0,0,0,0,0,0
72,141,7380,A,0,0,1,1,0,0,0,0,0,0,0,0
72,141,7389,A,0,0,1,1,0,0,0,0,0,0,0,0
72,141,7500,,3,21,3,3,0,0,0,0,0,0,0,0
72,141,7530,,3,21,3,3,0,0,0,0,0,0,0,0
72,141,7533,A,0,0,1,1,0,0,0,0,0,0,0,0
72,141,7538,A,0,0,1,1,0,0,0,0,0,0,0,0
72,141,7539,A,0,0,1,1,0,0,0,0,0,0,0,0
72,141,8000,,189,3072,26,23,0,0,2,0,1,0,0,0
72,141,8010,B,0,0,13,12,0,0,1,0,0,0,0,0
72,141,8020,B,0,0,5,4,0,0,1,0,0,0,0,0
72,141,8040,A,0,0,1,1,0,0,0,0,0,0,0,0
72,141,8049,A,0,0,1,1,0,0,0,0,0,0,0,0
72,141,8060,C,0,0,1,0,0,0,0,0,1,0,0,0
72,141,8070,,14,145,5,5,0,0,0,0,0,0,0,0
72,141,8071,,14,145,5,5,0,0,0,0,0,0,0,0
72,141,8090,A,0,0,1,1,0,0,0,0,0,0,0,0
72,141,8100,,25,445,12,11,0,1,0,0,0,0,0,0
72,141,8200,B,0,0,2,0,0,1,1,0,0,0,0,0
72,141,8210,B,0,0,2,0,0,1,1,0,0,0,0,0
72,141,8300,,31,254,7,4,2,1,0,0,0,0,0,0
72,141,8350,,12,98,3,1,2,0,0,0,0,0,0,0
72,141,8360,A,0,0,3,3,0,0,0,0,0,0,0,0
72,141,8390,A,0,0,1,0,0,1,0,0,0,0,0,0
72,141,8600,,19,139,8,6,2,0,0,0,0,0,0,0
72,141,8640,A,0,0,1,1,0,0,0,0,0,0,0,0
72,141,8660,A,0,0,7,5,2,0,0,0,0,0,0,0
72,141,8700,,4,36,5,5,0,0,0,0,0,0,0,0
72,141,8710,A,0,0,2,2,0,0,0,0,0,0,0,0
72,141,8711,A,0,0,2,2,0,0,0,0,0,0,0,0
72,141,8720,A,0,0,2,2,0,0,0,0,0,0,0,0
72,141,8740,A,0,0,1,1,0,0,0,0,0,0,0,0
72,141,8748,A,0,0,1,1,0,0,0,0,0,0,0,0
72,141,99--,,1,54,5,5,0,0,0,0,0,0,0,0
72,143,----,,3056,48112,218,128,40,21,15,9,3,2,0,0
72,143,07--,A,0,0,2,2,0,0,0,0,0,0,0,0
72,143,700,A,0,0,2,2,0,0,0,0,0,0,0,0
72,143,740,A,0,0,1,1,0,0,0,0,0,0,0,0
72,143,780,A,0,0,1,1,0,0,0,0,0,0,0,0
72,143,15--,,163,2569,8,4,2,0,0,2,0,0,0,0
72,143,1500,,149,2308,4,2,0,0,0,2,0,0,0,0
72,143,1510,,149,2308,4,2,0,0,0,2,0,0,0,0
72,143,1600,A,0,0,1,1,0,0,0,0,0,0,0,0
72,143,1620,A,0,0,1,1,0,0,0,0,0,0,0,0
72,143,1700,A,0,0,3,1,2,0,0,0,0,0,0,0
72,143,1730,A,0,0,1,0,1,0,0,0,0,0,0,0
72,143,1790,A,0,0,2,1,1,0,0,0,0,0,0,0
72,143,1795,A,0,0,1,0,1,0,0,0,0,0,0,0
72,143,1799,A,0,0,1,1,0,0,0,0,0,0,0,0
72,143,20--,,1506,30826,18,2,1,4,3,4,2,2,0,0
72,143,2000,A,0,0,1,0,0,1,0,0,0,0,0,0
72,143,2010,A,0,0,1,0,0,1,0,0,0,0,0,0
72,143,2011,A,0,0,1,0,0,1,0,0,0,0,0,0
72,143,2600,C,0,0,2,0,0,0,1,0,1,0,0,0
72,143,2650,C,0,0,2,0,0,0,1,0,1,0,0,0
72,143,2653,C,0,0,2,0,0,0,1,0,1,0,0,0
72,143,2700,C,0,0,3,1,0,0,1,1,0,0,0,0
72,143,2750,C,0,0,3,1,0,0,1,1,0,0,0,0
72,143,2752,B,0,0,2,1,0,0,1,0,0,0,0,0
72,143,2759,B,0,0,1,0,0,0,0,1,0,0,0,0
72,143,2800,B,0,0,1,0,0,0,0,1,0,0,0,0
72,143,2820,B,0,0,1,0,0,0,0,1,0,0,0,0
72,143,2821,B,0,0,1,0,0,0,0,1,0,0,0,0
72,143,3000,,197,3582,4,0,0,1,1,2,0,0,0,0
72,143,3080,,197,3582,4,0,0,1,1,2,0,0,0,0
72,143,3085,C,0,0,2,0,0,0,0,2,0,0,0,0
72,143,3089,B,0,0,2,0,0,1,1,0,0,0,0,0
72,143,3200,E,0,0,3,0,1,1,0,0,0,1,0,0
72,143,3230,E,0,0,1,0,0,0,0,0,0,1,0,0
72,143,3270,A,0,0,1,0,1,0,0,0,0,0,0,0
72,143,3271,A,0,0,1,0,1,0,0,0,0,0,0,0
72,143,3280,A,0,0,1,0,0,1,0,0,0,0,0,0
72,143,3500,A,0,0,1,1,0,0,0,0,0,0,0,0
72,143,3540,A,0,0,1,1,0,0,0,0,0,0,0,0
72,143,3544,A,0,0,1,1,0,0,0,0,0,0,0,0
72,143,3600,F,0,0,2,0,0,0,0,0,1,1,0,0
72,143,3620,E,0,0,1,0,0,0,0,0,0,1,0,0
72,143,3625,E,0,0,1,0,0,0,0,0,0,1,0,0
72,143,3670,C,0,0,1,0,0,0,0,0,1,0,0,0
72,143,3671,C,0,0,1,0,0,0,0,0,1,0,0,0
72,143,3900,A,0,0,1,0,0,1,0,0,0,0,0,0
72,143,3940,A,0,0,1,0,0,1,0,0,0,0,0,0
72,143,3949,A,0,0,1,0,0,1,0,0,0,0,0,0
72,143,40--,A,0,0,6,5,1,0,0,0,0,0,0,0
72,143,4100,A,0,0,1,1,0,0,0,0,0,0,0,0
72,143,4150,A,0,0,1,1,0,0,0,0,0,0,0,0
72,143,4200,A,0,0,2,2,0,0,0,0,0,0,0,0
72,143,4210,A,0,0,2,2,0,0,0,0,0,0,0,0
72,143,4400,A,0,0,1,0,1,0,0,0,0,0,0,0
72,143,4490,A,0,0,1,0,1,0,0,0,0,0,0,0
72,143,4493,A,0,0,1,0,1,0,0,0,0,0,0,0
72,143,4700,A,0,0,1,1,0,0,0,0,0,0,0,0
72,143,4720,A,0,0,1,1,0,0,0,0,0,0,0,0
72,143,4724,A,0,0,1,1,0,0,0,0,0,0,0,0
72,143,4800,A,0,0,1,1,0,0,0,0,0,0,0,0
72,143,4830,A,0,0,1,1,0,0,0,0,0,0,0,0
72,143,50--,B,0,0,6,3,2,1,0,0,0,0,0,0
72,143,5000,A,0,0,3,2,1,0,0,0,0,0,0,0
72,143,5010,A,0,0,1,0,1,0,0,0,0,0,0,0
72,143,5015,A,0,0,1,0,1,0,0,0,0,0,0,0
72,143,5040,A,0,0,2,2,0,0,0,0,0,0,0,0
72,143,5044,A,0,0,1,1,0,0,0,0,0,0,0,0
72,143,5049,A,0,0,1,1,0,0,0,0,0,0,0,0
72,143,5100,B,0,0,3,1,1,1,0,0,0,0,0,0
72,143,5140,A,0,0,2,1,1,0,0,0,0,0,0,0
72,143,5147,A,0,0,1,1,0,0,0,0,0,0,0,0
72,143,5149,A,0,0,1,0,1,0,0,0,0,0,0,0
72,143,5160,A,0,0,1,0,0,1,0,0,0,0,0,0
72,143,5162,A,0,0,1,0,0,1,0,0,0,0,0,0
72,143,52--,,955,9467,105,59,24,9,10,2,1,0,0,0
72,143,5200,B,0,0,8,6,2,0,0,0,0,0,0,0
72,143,5210,A,0,0,1,1,0,0,0,0,0,0,0,0
72,143,5230,A,0,0,2,1,1,0,0,0,0,0,0,0
72,143,5250,,17,205,4,3,1,0,0,0,0,0,0,0
72,143,5260,A,0,0,1,1,0,0,0,0,0,0,0,0
72,143,5300,B,0,0,3,1,0,0,2,0,0,0,0,0
72,143,5390,B,0,0,3,1,0,0,2,0,0,0,0,0
72,143,5400,,307,2927,13,9,1,0,0,2,1,0,0,0
72,143,5410,,284,2705,6,3,0,0,0,2,1,0,0,0
72,143,5420,A,0,0,1,1,0,0,0,0,0,0,0,0
72,143,5460,A,0,0,5,4,1,0,0,0,0,0,0,0
72,143,5490,A,0,0,1,1,0,0,0,0,0,0,0,0
72,143,5500,,43,450,13,8,5,0,0,0,0,0,0,0
72,143,5520,,4,44,3,3,0,0,0,0,0,0,0,0
72,143,5530,,18,232,5,3,2,0,0,0,0,0,0,0
72,143,5540,,21,174,5,2,3,0,0,0,0,0,0,0
72,143,5600,,193,1943,22,7,7,6,2,0,0,0,0,0
72,143,5610,,76,870,7,1,3,2,1,0,0,0,0,0
72,143,5620,,32,319,5,2,1,2,0,0,0,0,0,0
72,143,5640,A,0,0,1,1,0,0,0,0,0,0,0,0
72,143,5650,B,0,0,2,0,0,1,1,0,0,0,0,0
72,143,5660,,27,287,5,2,3,0,0,0,0,0,0,0
72,143,5690,A,0,0,2,1,0,1,0,0,0,0,0,0
72,143,5700,,7,85,4,4,0,0,0,0,0,0,0,0
72,143,5710,A,0,0,2,2,0,0,0,0,0,0,0,0
72,143,5712,A,0,0,1,1,0,0,0,0,0,0,0,0
72,143,5713,A,0,0,1,1,0,0,0,0,0,0,0,0
72,143,5720,A,0,0,1,1,0,0,0,0,0,0,0,0
72,143,5730,A,0,0,1,1,0,0,0,0,0,0,0,0
72,143,5735,A,0,0,1,1,0,0,0,0,0,0,0,0
72,143,5800,,217,1842,21,10,4,3,4,0,0,0,0,0
72,143,5812,,217,1842,21,10,4,3,4,0,0,0,0,0
72,143,5900,,96,1192,21,14,5,0,2,0,0,0,0,0
72,143,5910,,58,704,7,4,1,0,2,0,0,0,0,0
72,143,5920,A,0,0,2,2,0,0,0,0,0,0,0,0
72,143,5940,,13,227,7,6,1,0,0,0,0,0,0,0
72,143,5942,A,0,0,1,1,0,0,0,0,0,0,0,0
72,143,5943,A,0,0,1,1,0,0,0,0,0,0,0,0
72,143,5944,,8,126,3,2,1,0,0,0,0,0,0,0
72,143,5946,A,0,0,1,1,0,0,0,0,0,0,0,0
72,143,5949,A,0,0,1,1,0,0,0,0,0,0,0,0
72,143,5980,A,0,0,2,1,1,0,0,0,0,0,0,0
72,143,5983,A,0,0,1,1,0,0,0,0,0,0,0,0
72,143,5984,A,0,0,1,0,1,0,0,0,0,0,0,0
72,143,5990,,14,168,3,1,2,0,0,0,0,0,0,0
72,143,5992,A,0,0,1,0,1,0,0,0,0,0,0,0
72,143,5995,A,0,0,1,0,1,0,0,0,0,0,0,0
72,143,5999,A,0,0,1,1,0,0,0,0,0,0,0,0
72,143,60--,,119,2372,7,4,1,1,0,1,0,0,0,0
72,143,6000,,109,2154,4,2,0,1,0,1,0,0,0,0
72,143,6020,A,0,0,3,2,0,1,0,0,0,0,0,0
72,143,6060,B,0,0,1,0,0,0,0,1,0,0,0,0
72,143,6100,A,0,0,1,0,1,0,0,0,0,0,0,0
72,143,6140,A,0,0,1,0,1,0,0,0,0,0,0,0
72,143,6500,A,0,0,2,2,0,0,0,0,0,0,0,0
72,143,6550,A,0,0,2,2,0,0,0,0,0,0,0,0
72,143,6552,A,0,0,2,2,0,0,0,0,0,0,0,0
72,143,70--,,257,2153,60,44,8,6,2,0,0,0,0,0
72,143,7000,A,0,0,1,1,0,0,0,0,0,0,0,0
72,143,7010,A,0,0,1,1,0,0,0,0,0,0,0,0
72,143,7200,A,0,0,2,2,0,0,0,0,0,0,0,0
72,143,7260,A,0,0,1,1,0,0,0,0,0,0,0,0
72,143,7290,A,0,0,1,1,0,0,0,0,0,0,0,0
72,143,7299,A,0,0,1,1,0,0,0,0,0,0,0,0
72,143,7300,,15,112,5,4,1,0,0,0,0,0,0,0
72,143,7310,A,0,0,1,1,0,0,0,0,0,0,0,0
72,143,7311,A,0,0,1,1,0,0,0,0,0,0,0,0
72,143,7330,A,0,0,2,2,0,0,0,0,0,0,0,0
72,143,7336,A,0,0,2,2,0,0,0,0,0,0,0,0
72,143,7340,A,0,0,1,1,0,0,0,0,0,0,0,0
72,143,7342,A,0,0,1,1,0,0,0,0,0,0,0,0
72,143,7380,A,0,0,1,0,1,0,0,0,0,0,0,0
72,143,7381,A,0,0,1,0,1,0,0,0,0,0,0,0
72,143,7500,,28,197,7,5,1,1,0,0,0,0,0,0
72,143,7530,,28,197,7,5,1,1,0,0,0,0,0,0
72,143,7532,A,0,0,1,0,1,0,0,0,0,0,0,0
72,143,7534,A,0,0,1,1,0,0,0,0,0,0,0,0
72,143,7536,A,0,0,1,1,0,0,0,0,0,0,0,0
72,143,7537,A,0,0,1,1,0,0,0,0,0,0,0,0
72,143,7538,A,0,0,3,2,0,1,0,0,0,0,0,0
72,143,7600,,17,196,6,5,1,0,0,0,0,0,0,0
72,143,7620,A,0,0,2,1,1,0,0,0,0,0,0,0
72,143,7623,A,0,0,2,1,1,0,0,0,0,0,0,0
72,143,7690,A,0,0,4,4,0,0,0,0,0,0,0,0
72,143,7692,A,0,0,1,1,0,0,0,0,0,0,0,0
72,143,7699,,5,78,3,3,0,0,0,0,0,0,0,0
72,143,7900,A,0,0,2,2,0,0,0,0,0,0,0,0
72,143,7910,A,0,0,1,1,0,0,0,0,0,0,0,0
72,143,7990,A,0,0,1,1,0,0,0,0,0,0,0,0
72,143,7999,A,0,0,1,1,0,0,0,0,0,0,0,0
72,143,8000,,56,515,21,18,2,1,0,0,0,0,0,0
72,143,8010,B,0,0,12,11,0,1,0,0,0,0,0,0
72,143,8020,,25,185,7,5,2,0,0,0,0,0,0,0
72,143,8070,A,0,0,2,2,0,0,0,0,0,0,0,0
72,143,8071,A,0,0,2,2,0,0,0,0,0,0,0,0
72,143,8100,A,0,0,2,2,0,0,0,0,0,0,0,0
72,143,8200,,67,321,5,1,1,1,2,0,0,0,0,0
72,143,8210,B,0,0,2,0,1,0,1,0,0,0,0,0
72,143,8220,B,0,0,1,0,0,0,1,0,0,0,0,0
72,143,8240,A,0,0,2,1,0,1,0,0,0,0,0,0
72,143,8300,A,0,0,1,0,1,0,0,0,0,0,0,0
72,143,8320,A,0,0,1,0,1,0,0,0,0,0,0,0
72,143,8600,,22,165,5,3,1,1,0,0,0,0,0,0
72,143,8640,A,0,0,1,1,0,0,0,0,0,0,0,0
72,143,8660,B,0,0,4,2,1,1,0,0,0,0,0,0
72,143,8700,B,0,0,3,1,0,2,0,0,0,0,0,0
72,143,8740,B,0,0,3,1,0,2,0,0,0,0,0,0
72,143,8741,A,0,0,2,1,0,1,0,0,0,0,0,0
72,143,8748,A,0,0,1,0,0,1,0,0,0,0,0,0
72,143,99--,,9,44,6,5,1,0,0,0,0,0,0,0
72,145,----,,9492,193130,450,289,78,23,36,10,1,9,3,1
72,145,15--,,792,7336,26,9,4,1,9,2,0,1,0,0
72,145,1500,E,0,0,9,1,0,1,5,2,0,0,0,0
72,145,1510,,288,2660,8,1,0,1,4,2,0,0,0,0
72,145,1530,B,0,0,1,0,0,0,1,0,0,0,0,0
72,145,1600,B,0,0,3,1,1,0,1,0,0,0,0,0
72,145,1620,B,0,0,3,1,1,0,1,0,0,0,0,0
72,145,1700,,415,3564,14,7,3,0,3,0,0,1,0,0
72,145,1710,A,0,0,3,2,1,0,0,0,0,0,0,0
72,145,1720,B,0,0,1,0,0,0,1,0,0,0,0,0
72,145,1730,E,0,0,3,1,1,0,0,0,0,1,0,0
72,145,1740,B,0,0,1,0,0,0,1,0,0,0,0,0
72,145,1741,B,0,0,1,0,0,0,1,0,0,0,0,0
72,145,1750,,28,258,3,1,1,0,1,0,0,0,0,0
72,145,1751,B,0,0,2,0,1,0,1,0,0,0,0,0
72,145,1752,A,0,0,1,1,0,0,0,0,0,0,0,0
72,145,1760,A,0,0,1,1,0,0,0,0,0,0,0,0
72,145,1770,A,0,0,2,2,0,0,0,0,0,0,0,0
72,145,20--,,5746,154289,35,13,3,3,4,2,0,6,3,1
72,145,2000,B,0,0,4,2,0,1,1,0,0,0,0,0
72,145,2010,B,0,0,1,0,0,0,1,0,0,0,0,0
72,145,2013,B,0,0,1,0,0,0,1,0,0,0,0,0
72,145,2030,A,0,0,1,1,0,0,0,0,0,0,0,0
72,145,2037,A,0,0,1,1,0,0,0,0,0,0,0,0
72,145,2080,A,0,0,2,1,0,1,0,0,0,0,0,0
72,145,2086,A,0,0,2,1,0,1,0,0,0,0,0,0
72,145,2200,B,0,0,1,0,0,0,1,0,0,0,0,0
72,145,2290,B,0,0,1,0,0,0,1,0,0,0,0,0
72,145,2299,B,0,0,1,0,0,0,1,0,0,0,0,0
72,145,2300,E,0,0,1,0,0,0,0,0,0,1,0,0
72,145,2340,E,0,0,1,0,0,0,0,0,0,1,0,0
72,145,2342,E,0,0,1,0,0,0,0,0,0,1,0,0
72,145,2400,A,0,0,1,1,0,0,0,0,0,0,0,0
72,145,2430,A,0,0,1,1,0,0,0,0,0,0,0,0
72,145,2439,A,0,0,1,1,0,0,0,0,0,0,0,0
72,145,2500,,10,62,3,2,1,0,0,0,0,0,0,0
72,145,2510,,10,62,3,2,1,0,0,0,0,0,0,0
72,145,2511,A,0,0,2,2,0,0,0,0,0,0,0,0
72,145,2512,A,0,0,1,0,1,0,0,0,0,0,0,0
72,145,2700,,27,367,5,4,0,1,0,0,0,0,0,0
72,145,2750,,27,367,5,4,0,1,0,0,0,0,0,0
72,145,2752,B,0,0,4,3,0,1,0,0,0,0,0,0
