fipstate,fipscty,naics,emp_nf,emp,qp1_nf,qp1,ap_nf,ap,est,n<5,n5_9,n10_19,n20_49,n50_99,n100_249,n250_499,n500_999,n1000,n1000_1,n1000_2,n1000_3,n1000_4,censtate,cencty
72,5,333415,J,58,J,204,J,873,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,337///,G,9,H,33,J,141,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,3371//,J,8,J,25,J,121,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,33711/,J,8,J,25,J,121,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,337110,J,8,J,25,J,121,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,339///,H,43,G,444,H,1648,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,3391//,G,15,H,262,G,686,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,33911/,G,15,H,262,G,686,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,339113,G,15,H,262,G,686,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,42----,G,696,G,7431,G,34784,25,12,7,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,423///,G,456,H,5678,H,27342,11,6,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,4234//,J,256,J,4081,J,19475,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,4236//,J,162,J,1415,J,7128,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,424///,G,238,G,1734,G,7376,12,4,5,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,4244//,G,210,G,1661,G,7098,6,N,4,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,44----,G,2351,G,9917,G,40716,195,90,53,28,14,5,5,N,N,N,N,N,N,N,6,5
72,5,441///,G,208,G,1072,G,4651,19,11,3,N,5,N,N,N,N,N,N,N,N,N,6,5
72,5,4411//,H,113,G,729,G,3199,6,3,N,N,3,N,N,N,N,N,N,N,N,N,6,5
72,5,44111/,H,111,G,717,H,3154,4,N,N,N,3,N,N,N,N,N,N,N,N,N,6,5
72,5,441110,H,111,G,717,H,3154,4,N,N,N,3,N,N,N,N,N,N,N,N,N,6,5
72,5,4413//,H,95,J,343,H,1452,13,8,3,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,44131/,H,92,J,332,H,1410,11,6,3,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,441310,H,92,J,332,H,1410,11,6,3,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,442///,J,45,G,267,G,1075,6,N,N,3,N,N,N,N,N,N,N,N,N,N,6,5
72,5,4421//,H,38,G,237,G,924,4,N,N,3,N,N,N,N,N,N,N,N,N,N,6,5
72,5,44211/,H,38,G,237,G,924,4,N,N,3,N,N,N,N,N,N,N,N,N,N,6,5
72,5,442110,H,38,G,237,G,924,4,N,N,3,N,N,N,N,N,N,N,N,N,N,6,5
72,5,443///,J,9,J,27,J,111,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,4431//,J,9,J,27,J,111,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,44314/,J,9,J,27,J,111,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,443142,J,9,J,27,J,111,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,444///,H,338,H,1465,H,6026,20,11,3,3,N,N,N,N,N,N,N,N,N,N,6,5
72,5,4441//,H,336,H,1460,H,5996,19,10,3,3,N,N,N,N,N,N,N,N,N,N,6,5
72,5,44413/,H,103,H,353,H,1293,11,6,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,444130,H,103,H,353,H,1293,11,6,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,44419/,H,224,H,1011,J,4401,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,444190,H,224,H,1011,J,4401,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,445///,G,648,G,2201,G,8942,22,11,4,N,N,3,3,N,N,N,N,N,N,N,6,5
72,5,4451//,G,613,G,2104,G,8561,17,10,N,N,N,3,3,N,N,N,N,N,N,N,6,5
72,5,44511/,G,607,G,2087,G,8480,15,9,N,N,N,3,3,N,N,N,N,N,N,N,6,5
72,5,445110,G,607,G,2087,G,8480,15,9,N,N,N,3,3,N,N,N,N,N,N,N,6,5
72,5,4452//,J,18,J,43,J,196,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,446///,H,303,G,2046,G,7939,35,13,12,5,5,N,N,N,N,N,N,N,N,N,6,5
72,5,4461//,H,303,G,2046,G,7939,35,13,12,5,5,N,N,N,N,N,N,N,N,N,6,5
72,5,44611/,H,242,G,1754,G,6783,23,7,8,4,4,N,N,N,N,N,N,N,N,N,6,5
72,5,446110,H,242,G,1754,G,6783,23,7,8,4,4,N,N,N,N,N,N,N,N,N,6,5
72,5,44612/,G,32,G,122,H,506,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,446120,G,32,G,122,H,506,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,44613/,H,25,G,146,G,538,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,446130,H,25,G,146,G,538,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,447///,G,155,G,411,G,1785,22,7,9,5,N,N,N,N,N,N,N,N,N,N,6,5
72,5,4471//,G,155,G,411,G,1785,22,7,9,5,N,N,N,N,N,N,N,N,N,N,6,5
72,5,44711/,G,155,G,411,G,1785,22,7,9,5,N,N,N,N,N,N,N,N,N,N,6,5
72,5,447110,G,155,G,411,G,1785,22,7,9,5,N,N,N,N,N,N,N,N,N,N,6,5
72,5,448///,G,275,H,1191,G,4892,39,16,15,6,N,N,N,N,N,N,N,N,N,N,6,5
72,5,4481//,G,201,H,949,H,3988,28,13,9,4,N,N,N,N,N,N,N,N,N,N,6,5
72,5,44811/,G,34,H,86,H,375,6,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,448110,G,34,H,86,H,375,6,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,44812/,H,68,J,210,J,811,10,5,3,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,448120,H,68,J,210,J,811,10,5,3,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,44814/,J,82,H,588,H,2507,8,4,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,448140,J,82,H,588,H,2507,8,4,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,4482//,H,69,G,231,G,864,8,N,6,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,44821/,H,69,G,231,G,864,8,N,6,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,448210,H,69,G,231,G,864,8,N,6,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,4483//,G,5,G,11,G,40,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,44831/,G,5,G,11,G,40,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,448310,G,5,G,11,G,40,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,451///,H,45,H,117,G,503,13,9,3,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,4511//,J,35,H,98,G,425,10,7,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,45111/,J,8,G,31,G,142,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,451110,J,8,G,31,G,142,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,45113/,J,18,J,44,J,188,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,451130,J,18,J,44,J,188,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,4512//,J,10,G,19,H,78,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,45121/,J,10,G,19,H,78,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,451211,J,10,G,19,H,78,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,452///,J,286,J,947,J,4009,6,N,N,3,N,N,N,N,N,N,N,N,N,N,6,5
72,5,4523//,J,237,J,780,J,3258,4,N,N,3,N,N,N,N,N,N,N,N,N,N,6,5
72,5,45231/,J,237,J,780,J,3258,4,N,N,3,N,N,N,N,N,N,N,N,N,N,6,5
72,5,452319,J,237,J,780,J,3258,4,N,N,3,N,N,N,N,N,N,N,N,N,N,6,5
72,5,453///,H,30,H,137,H,625,7,4,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,4539//,G,17,H,100,H,437,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,454///,G,9,G,36,G,158,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,4543//,G,9,G,36,G,158,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,45431/,G,9,G,36,G,158,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,454310,G,9,G,36,G,158,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,48----,H,1051,H,9395,H,38303,26,8,5,3,6,N,3,N,N,N,N,N,N,N,6,5
72,5,481///,H,50,G,744,G,3063,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,4811//,J,42,G,574,G,2414,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,48111/,J,42,G,574,G,2414,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,484///,J,174,J,1808,J,6031,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,4841//,J,167,J,1624,J,5500,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,48411/,J,167,J,1624,J,5500,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,484110,J,167,J,1624,J,5500,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,488///,J,497,J,4556,J,19618,8,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,4881//,J,490,J,4514,J,19446,6,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,48819/,J,490,J,4514,J,19446,6,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,488190,J,490,J,4514,J,19446,6,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,492///,J,148,J,1445,J,6115,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,4921//,J,140,J,1428,J,6044,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,49211/,J,140,J,1428,J,6044,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,492110,J,140,J,1428,J,6044,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,493///,H,182,G,842,G,3473,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,4931//,H,182,G,842,G,3473,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,51----,H,442,J,5960,J,25758,12,5,3,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,517///,J,102,J,776,H,3465,7,4,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,5173//,G,30,H,389,H,1594,6,4,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,51731/,G,30,H,389,H,1594,6,4,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,517312,H,22,J,323,J,1245,5,4,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,52----,G,340,G,3152,G,12167,31,6,10,11,3,N,N,N,N,N,N,N,N,N,6,5
72,5,522///,H,227,H,2166,H,8073,22,4,7,8,3,N,N,N,N,N,N,N,N,N,6,5
72,5,5221//,G,131,G,1220,G,4373,12,N,4,7,N,N,N,N,N,N,N,N,N,N,6,5
72,5,52211/,H,95,H,917,H,3149,8,N,3,4,N,N,N,N,N,N,N,N,N,N,6,5
72,5,522110,H,95,H,917,H,3149,8,N,3,4,N,N,N,N,N,N,N,N,N,N,6,5
72,5,52213/,H,31,H,249,H,1003,3,N,N,3,N,N,N,N,N,N,N,N,N,N,6,5
72,5,522130,H,31,H,249,H,1003,3,N,N,3,N,N,N,N,N,N,N,N,N,N,6,5
72,5,5222//,J,95,J,937,J,3654,9,3,3,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,52229/,J,95,J,937,J,3654,9,3,3,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,522291,J,43,J,277,J,609,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,522298,J,10,H,71,H,254,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,524///,G,113,H,986,H,4094,9,N,3,3,N,N,N,N,N,N,N,N,N,N,6,5
72,5,5241//,H,70,J,644,J,2768,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,5242//,H,43,H,342,H,1326,6,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,52421/,H,29,H,163,G,741,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,524210,H,29,H,163,G,741,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,53----,H,246,H,1641,H,6813,42,26,8,6,N,N,N,N,N,N,N,N,N,N,6,5
72,5,531///,G,125,H,831,H,3374,25,20,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,5311//,H,103,J,718,H,2932,14,9,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,53112/,H,40,H,144,H,589,10,8,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,531120,H,40,H,144,H,589,10,8,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,5312//,J,16,H,93,H,338,9,9,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,53121/,J,16,H,93,H,338,9,9,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,531210,J,16,H,93,H,338,9,9,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,532///,J,111,G,554,G,2408,15,5,6,3,N,N,N,N,N,N,N,N,N,N,6,5
72,5,5321//,G,85,G,415,G,1843,7,N,3,3,N,N,N,N,N,N,N,N,N,N,6,5
72,5,53211/,G,85,G,415,G,1843,7,N,3,3,N,N,N,N,N,N,N,N,N,N,6,5
72,5,532111,G,85,G,415,G,1843,7,N,3,3,N,N,N,N,N,N,N,N,N,N,6,5
72,5,5322//,J,17,H,116,G,449,5,3,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,53221/,J,14,G,109,G,416,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,532210,J,14,G,109,G,416,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,54----,H,1349,H,14358,H,61388,79,55,13,5,3,N,N,N,N,N,N,N,N,N,6,5
72,5,541///,H,1349,H,14358,H,61388,79,55,13,5,3,N,N,N,N,N,N,N,N,N,6,5
72,5,5411//,G,68,H,403,H,1626,27,23,3,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,54111/,G,68,H,403,H,1624,26,22,3,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,541110,G,68,H,403,H,1624,26,22,3,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,5412//,J,58,H,201,G,651,17,13,3,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,54121/,J,58,H,201,G,651,17,13,3,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,541211,J,24,H,71,G,245,9,7,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,541219,H,31,G,114,G,342,6,4,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,5413//,J,878,J,11556,J,49079,16,9,3,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,54133/,J,846,J,11392,J,48378,8,4,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,541330,J,846,J,11392,J,48378,8,4,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,54138/,G,30,G,158,H,676,6,3,3,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,541380,G,30,G,158,H,676,6,3,3,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,5415//,G,2,H,25,H,113,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,54151/,G,2,H,25,H,113,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,5416//,H,279,H,1782,H,8206,11,5,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,54161/,H,236,H,1547,G,7015,10,5,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,541611,H,236,H,1547,G,7014,9,4,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,5419//,J,59,H,375,H,1632,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,54194/,G,11,G,50,G,291,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,541940,G,11,G,50,G,291,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,56----,J,1958,J,16589,J,64925,30,19,5,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,561///,J,1926,J,16499,J,64612,26,16,5,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,5611//,J,854,J,13089,J,50151,8,5,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,56111/,J,854,J,13089,J,50151,8,5,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,561110,J,854,J,13089,J,50151,8,5,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,5616//,J,13,J,46,J,218,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,5617//,H,45,J,132,H,546,7,4,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,56172/,H,30,H,98,H,443,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,561720,H,30,H,98,H,443,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,56173/,G,10,G,20,G,52,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,561730,G,10,G,20,G,52,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,562///,J,32,J,90,J,313,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,61----,H,436,H,1513,H,6053,14,4,N,3,N,5,N,N,N,N,N,N,N,N,6,5
72,5,611///,H,436,H,1513,H,6053,14,4,N,3,N,5,N,N,N,N,N,N,N,N,6,5
72,5,6111//,G,236,G,696,G,2684,8,3,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,61111/,G,236,G,696,G,2684,8,3,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,611110,G,236,G,696,G,2684,8,3,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,62----,G,1466,G,7975,G,34168,169,110,26,21,10,N,N,N,N,N,N,N,N,N,6,5
72,5,621///,G,616,G,3502,G,16738,135,98,21,11,5,N,N,N,N,N,N,N,N,N,6,5
72,5,6211//,G,227,G,1505,G,7687,76,61,11,4,N,N,N,N,N,N,N,N,N,N,6,5
72,5,62111/,G,227,G,1505,G,7687,76,61,11,4,N,N,N,N,N,N,N,N,N,N,6,5
72,5,621111,G,220,G,1472,G,7589,72,57,11,4,N,N,N,N,N,N,N,N,N,N,6,5
72,5,621112,J,7,G,33,H,98,4,4,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,6212//,H,89,G,339,G,1513,17,9,5,3,N,N,N,N,N,N,N,N,N,N,6,5
72,5,62121/,H,89,G,339,G,1513,17,9,5,3,N,N,N,N,N,N,N,N,N,N,6,5
72,5,621210,H,89,G,339,G,1513,17,9,5,3,N,N,N,N,N,N,N,N,N,N,6,5
72,5,6213//,J,58,H,189,G,988,13,12,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,62133/,J,5,J,17,H,65,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,621330,J,5,J,17,H,65,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,62134/,H,43,G,125,G,711,5,4,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,621340,H,43,G,125,G,711,5,4,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,6214//,H,130,H,824,H,3541,6,N,N,N,3,N,N,N,N,N,N,N,N,N,6,5
72,5,62149/,H,130,H,824,H,3541,6,N,N,N,3,N,N,N,N,N,N,N,N,N,6,5
72,5,621492,J,68,J,575,J,2560,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,6215//,H,71,G,323,G,1499,17,11,4,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,62151/,H,71,G,323,G,1499,17,11,4,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,621511,J,56,G,257,G,1171,15,11,3,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,6219//,H,38,G,107,H,486,5,3,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,62191/,H,38,G,107,H,486,5,3,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,621910,H,38,G,107,H,486,5,3,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,622///,J,409,J,2717,J,10226,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,6223//,J,409,J,2717,J,10226,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,62231/,J,409,J,2717,J,10226,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,622310,J,409,J,2717,J,10226,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,623///,H,87,G,256,G,1028,9,4,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,6231//,G,53,H,190,H,770,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,62311/,G,53,H,190,H,770,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,623110,G,53,H,190,H,770,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,6232//,J,12,J,19,H,85,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,6233//,H,22,G,47,G,173,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,62331/,H,22,G,47,G,173,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,623312,H,22,G,47,G,173,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,624///,H,354,J,1500,J,6176,22,7,3,8,3,N,N,N,N,N,N,N,N,N,6,5
72,5,6241//,G,107,H,231,H,987,9,3,N,3,N,N,N,N,N,N,N,N,N,N,6,5
72,5,62412/,G,60,H,140,H,641,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,624120,G,60,H,140,H,641,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,6243//,J,168,J,1041,J,4308,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,62431/,J,168,J,1041,J,4308,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,624310,J,168,J,1041,J,4308,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,6244//,G,62,G,156,G,567,8,3,N,4,N,N,N,N,N,N,N,N,N,N,6,5
72,5,62441/,G,62,G,156,G,567,8,3,N,4,N,N,N,N,N,N,N,N,N,N,6,5
72,5,624410,G,62,G,156,G,567,8,3,N,4,N,N,N,N,N,N,N,N,N,N,6,5
72,5,71----,J,81,J,206,J,965,8,5,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,713///,J,81,J,206,J,965,8,5,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,7139//,J,81,J,206,J,965,8,5,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,71394/,G,10,G,28,H,134,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,713940,G,10,G,28,H,134,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,71399/,G,6,G,4,J,40,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,713990,G,6,G,4,J,40,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,72----,G,1307,G,3668,G,15783,114,50,27,20,12,4,N,N,N,N,N,N,N,N,6,5
72,5,721///,H,305,H,1234,H,5243,12,N,3,4,N,N,N,N,N,N,N,N,N,N,6,5
72,5,7211//,H,305,H,1234,H,5243,12,N,3,4,N,N,N,N,N,N,N,N,N,N,6,5
72,5,72111/,H,305,H,1234,H,5243,12,N,3,4,N,N,N,N,N,N,N,N,N,N,6,5
72,5,721110,H,305,H,1234,H,5243,12,N,3,4,N,N,N,N,N,N,N,N,N,N,6,5
72,5,722///,G,1002,G,2434,G,10540,102,48,24,16,11,3,N,N,N,N,N,N,N,N,6,5
72,5,7223//,H,25,G,110,H,405,5,3,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,72231/,G,19,G,105,H,386,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,722310,G,19,G,105,H,386,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,7224//,J,5,J,13,J,34,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,72241/,J,5,J,13,J,34,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,722410,J,5,J,13,J,34,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,7225//,G,972,G,2311,G,10101,94,42,23,15,11,3,N,N,N,N,N,N,N,N,6,5
72,5,72251/,G,972,G,2311,G,10101,94,42,23,15,11,3,N,N,N,N,N,N,N,N,6,5
72,5,722511,G,249,G,533,G,2497,26,17,4,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,722513,G,602,G,1489,G,6355,50,18,14,7,10,N,N,N,N,N,N,N,N,N,6,5
72,5,722514,H,93,G,215,G,915,13,5,3,5,N,N,N,N,N,N,N,N,N,N,6,5
72,5,722515,J,28,J,74,J,334,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,81----,G,248,G,1002,G,4216,54,41,5,5,3,N,N,N,N,N,N,N,N,N,6,5
72,5,811///,G,72,G,250,G,1044,21,18,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,8111//,H,49,H,183,H,766,15,13,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,81111/,G,28,H,115,H,494,9,8,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,811111,H,23,H,103,H,441,6,5,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,811118,J,5,J,12,G,53,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,81119/,J,11,H,36,G,154,5,5,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,8114//,J,18,J,55,J,227,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,81141/,J,17,J,53,J,218,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,812///,G,83,G,380,G,1563,17,12,3,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,8121//,G,14,H,40,G,206,7,6,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,81211/,G,14,H,40,G,199,6,5,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,812112,J,12,J,30,H,158,5,4,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,8122//,H,53,G,319,G,1259,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
