"fipstate","fipscty","naics","empflag","emp_nf","emp","qp1_nf","qp1","ap_nf","ap","est","n1_4","n5_9","n10_19","n20_49","n50_99","n100_249","n250_499","n500_999","n1000","n1000_1","n1000_2","n1000_3","n1000_4","censtate","cencty"
72,61,"442110","","H",74,"H",247,"H",1326,6,2,3,0,0,1,0,0,0,0,0,0,0,0,6,61
72,61,"4422//","B","D",0,"D",0,"D",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6,61
72,61,"44229/","B","D",0,"D",0,"D",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6,61
72,61,"442299","B","D",0,"D",0,"D",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6,61
72,61,"443///","E","S",0,"H",4233,"H",13629,19,9,4,4,0,1,0,1,0,0,0,0,0,0,6,61
72,61,"4431//","E","S",0,"H",4233,"H",13629,19,9,4,4,0,1,0,1,0,0,0,0,0,0,6,61
72,61,"44314/","E","S",0,"H",4233,"H",13629,19,9,4,4,0,1,0,1,0,0,0,0,0,0,6,61
72,61,"443141","B","S",0,"G",252,"G",952,6,4,1,1,0,0,0,0,0,0,0,0,0,0,6,61
72,61,"443142","E","D",0,"D",0,"D",0,13,5,3,3,0,1,0,1,0,0,0,0,0,0,6,61
72,61,"444///","","G",211,"G",1178,"G",4985,25,11,6,5,3,0,0,0,0,0,0,0,0,0,6,61
72,61,"4441//","","G",171,"G",987,"G",4148,22,10,6,4,2,0,0,0,0,0,0,0,0,0,6,61
72,61,"44412/","","G",17,"G",113,"G",454,5,4,1,0,0,0,0,0,0,0,0,0,0,0,6,61
72,61,"444120","","G",17,"G",113,"G",454,5,4,1,0,0,0,0,0,0,0,0,0,0,0,6,61
72,61,"44413/","","G",55,"G",258,"G",1062,10,6,2,2,0,0,0,0,0,0,0,0,0,0,6,61
72,61,"444130","","G",55,"G",258,"G",1062,10,6,2,2,0,0,0,0,0,0,0,0,0,0,6,61
72,61,"44419/","","H",99,"H",616,"H",2632,7,0,3,2,2,0,0,0,0,0,0,0,0,0,6,61
72,61,"444190","","H",99,"H",616,"H",2632,7,0,3,2,2,0,0,0,0,0,0,0,0,0,6,61
72,61,"4442//","B","D",0,"D",0,"D",0,3,1,0,1,1,0,0,0,0,0,0,0,0,0,6,61
