fipstate,fipscty,naics,empflag,emp_nf,emp,qp1_nf,qp1,ap_nf,ap,est,n<5,n5_9,n10_19,n20_49,n50_99,n100_249,n250_499,n500_999,n1000,n1000_1,n1000_2,n1000_3,n1000_4,censtate,cencty
72,5,33911/,,H,421,H,6877,G,9923,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,339113,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,42----,,G,887,G,9062,G,40358,25,14,6,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,423///,,G,430,H,5142,H,23654,12,7,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,4234//,A,S,0,S,0,S,0,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,4236//,A,S,0,S,0,S,0,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,42369/,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,423690,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,424///,,H,455,H,3898,H,16616,11,5,4,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,4244//,A,S,0,S,0,S,0,6,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,44----,,G,2538,G,9980,G,39035,196,96,48,27,15,4,6,N,N,N,N,N,N,N,6,5
72,5,441///,,H,209,H,1028,H,3827,29,20,4,N,4,N,N,N,N,N,N,N,N,N,6,5
72,5,4411//,,H,122,G,644,G,2425,10,6,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,44111/,,H,111,H,603,H,2277,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,441110,,H,111,H,603,H,2277,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,44112/,,J,11,J,41,J,148,6,5,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,441120,,J,11,J,41,J,148,6,5,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,4413//,,J,85,H,372,H,1378,18,13,3,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,44131/,,J,79,H,352,H,1322,14,9,3,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,441310,,J,79,H,352,H,1322,14,9,3,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,44132/,,G,6,J,20,G,56,4,4,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,441320,,G,6,J,20,G,56,4,4,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,442///,,J,51,G,254,G,1014,6,N,N,3,N,N,N,N,N,N,N,N,N,N,6,5
72,5,4421//,,H,32,G,202,G,823,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,44211/,,H,32,G,202,G,823,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,442110,,H,32,G,202,G,823,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,443///,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,4431//,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,44314/,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,443142,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,444///,,H,429,H,1848,H,7054,23,15,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,4441//,,H,427,H,1841,H,7023,22,14,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,44413/,,J,109,H,373,H,1608,11,6,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,444130,,J,109,H,373,H,1608,11,6,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,44419/,,J,310,J,1406,J,5192,8,5,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,444190,,J,310,J,1406,J,5192,8,5,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,445///,,G,637,G,2227,G,8707,18,9,N,N,N,N,3,N,N,N,N,N,N,N,6,5
72,5,4451//,,G,613,H,2155,H,8451,14,7,N,N,N,N,3,N,N,N,N,N,N,N,6,5
72,5,44511/,,G,611,H,2149,H,8428,12,5,N,N,N,N,3,N,N,N,N,N,N,N,6,5
72,5,445110,,G,611,H,2149,H,8428,12,5,N,N,N,N,3,N,N,N,N,N,N,N,6,5
72,5,4452//,,J,13,H,27,H,108,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,446///,,H,294,G,1964,G,7309,32,11,12,6,3,N,N,N,N,N,N,N,N,N,6,5
72,5,4461//,,H,294,G,1964,G,7309,32,11,12,6,3,N,N,N,N,N,N,N,N,N,6,5
72,5,44611/,,G,248,G,1738,G,6443,22,7,7,5,3,N,N,N,N,N,N,N,N,N,6,5
72,5,446110,,G,248,G,1738,G,6443,22,7,7,5,3,N,N,N,N,N,N,N,N,N,6,5
72,5,44612/,,J,15,J,73,J,214,3,N,3,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,446120,,J,15,J,73,J,214,3,N,3,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,44613/,,H,26,G,132,G,540,5,3,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,446130,,H,26,G,132,G,540,5,3,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,447///,,G,106,G,317,G,1316,21,12,6,3,N,N,N,N,N,N,N,N,N,N,6,5
72,5,4471//,,G,106,G,317,G,1316,21,12,6,3,N,N,N,N,N,N,N,N,N,N,6,5
72,5,44711/,,G,106,G,317,G,1316,21,12,6,3,N,N,N,N,N,N,N,N,N,N,6,5
72,5,447110,,G,106,G,317,G,1316,21,12,6,3,N,N,N,N,N,N,N,N,N,N,6,5
72,5,448///,,H,433,G,1087,G,4585,39,11,15,7,5,N,N,N,N,N,N,N,N,N,6,5
72,5,4481//,,H,346,H,820,H,3503,28,8,10,5,4,N,N,N,N,N,N,N,N,N,6,5
72,5,44811/,,J,8,J,22,J,90,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,448110,,J,8,J,22,J,90,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,44812/,A,S,0,S,0,S,0,6,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,448120,A,S,0,S,0,S,0,6,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,44814/,,H,268,H,635,H,2728,16,3,6,3,3,N,N,N,N,N,N,N,N,N,6,5
72,5,448140,,H,268,H,635,H,2728,16,3,6,3,3,N,N,N,N,N,N,N,N,N,6,5
72,5,4482//,,G,80,G,250,G,981,8,N,5,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,44821/,,G,80,G,250,G,981,8,N,5,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,448210,,G,80,G,250,G,981,8,N,5,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,4483//,,G,7,J,17,J,101,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,44831/,,G,7,J,17,J,101,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,448310,,G,7,J,17,J,101,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,451///,,G,33,G,94,G,312,12,10,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,4511//,,G,31,G,89,G,283,9,7,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,45111/,,G,13,H,40,G,130,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,451110,,G,13,H,40,G,130,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,4512//,,G,2,J,5,G,29,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,45121/,,G,2,J,5,G,29,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,451211,,G,2,J,5,G,29,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,452///,,J,296,J,933,J,3867,6,N,N,3,N,N,N,N,N,N,N,N,N,N,6,5
72,5,4523//,A,S,0,S,0,S,0,4,N,N,3,N,N,N,N,N,N,N,N,N,N,6,5
72,5,45231/,A,S,0,S,0,S,0,4,N,N,3,N,N,N,N,N,N,N,N,N,N,6,5
72,5,452319,A,S,0,S,0,S,0,4,N,N,3,N,N,N,N,N,N,N,N,N,N,6,5
72,5,453///,,H,34,J,110,H,450,5,N,3,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,48----,,G,965,H,7449,G,30794,27,10,4,3,6,N,3,N,N,N,N,N,N,N,6,5
72,5,481///,,H,47,G,639,G,2640,6,3,N,3,N,N,N,N,N,N,N,N,N,N,6,5
72,5,4811//,,G,37,G,481,G,1887,5,3,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,48111/,,G,37,G,481,G,1887,5,3,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,481111,,H,33,G,418,G,1612,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,484///,,J,147,J,1295,J,5230,6,3,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,4841//,A,S,0,S,0,S,0,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,48411/,A,S,0,S,0,S,0,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,484110,A,S,0,S,0,S,0,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,488///,,J,431,J,3431,J,13921,7,N,N,N,3,N,N,N,N,N,N,N,N,N,6,5
72,5,4881//,,J,424,J,3392,J,13749,5,N,N,N,3,N,N,N,N,N,N,N,N,N,6,5
72,5,48819/,,J,424,J,3392,J,13749,5,N,N,N,3,N,N,N,N,N,N,N,N,N,6,5
72,5,488190,,J,424,J,3392,J,13749,5,N,N,N,3,N,N,N,N,N,N,N,N,N,6,5
72,5,492///,A,S,0,S,0,S,0,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,4921//,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,49211/,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,492110,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,493///,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,4931//,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,51----,,H,165,H,1095,H,3453,11,5,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,517///,,H,110,H,975,H,2970,8,4,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,5173//,A,S,0,S,0,S,0,6,4,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,51731/,A,S,0,S,0,S,0,6,4,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,517312,A,S,0,S,0,S,0,5,4,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,52----,,G,316,G,2222,G,9969,32,8,9,12,3,N,N,N,N,N,N,N,N,N,6,5
72,5,522///,,G,198,G,1320,G,5603,21,4,6,9,N,N,N,N,N,N,N,N,N,N,6,5
72,5,5221//,,G,108,G,750,G,3176,10,N,3,6,N,N,N,N,N,N,N,N,N,N,6,5
72,5,52211/,,G,71,G,473,G,2004,6,N,N,3,N,N,N,N,N,N,N,N,N,N,6,5
72,5,522110,,G,71,G,473,G,2004,6,N,N,3,N,N,N,N,N,N,N,N,N,N,6,5
72,5,52213/,,H,32,H,219,H,944,3,N,N,3,N,N,N,N,N,N,N,N,N,N,6,5
72,5,522130,,H,32,H,219,H,944,3,N,N,3,N,N,N,N,N,N,N,N,N,N,6,5
72,5,5222//,,G,89,G,560,G,2388,10,3,3,3,N,N,N,N,N,N,N,N,N,N,6,5
72,5,52229/,,H,59,J,366,J,1562,8,3,3,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,522291,A,S,0,S,0,S,0,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,522298,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,524///,,G,118,G,902,H,4366,11,4,3,3,N,N,N,N,N,N,N,N,N,N,6,5
72,5,5241//,,J,60,J,542,J,2927,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,5242//,,H,58,H,360,H,1439,8,3,N,3,N,N,N,N,N,N,N,N,N,N,6,5
72,5,52421/,,H,43,H,180,H,729,7,3,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,524210,,H,43,H,180,H,729,7,3,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,53----,,G,342,G,1826,G,8333,42,25,10,3,3,N,N,N,N,N,N,N,N,N,6,5
72,5,531///,,H,213,H,879,H,3886,24,17,4,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,5311//,,H,200,H,817,J,3624,16,10,3,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,53111/,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,531110,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,53112/,,G,67,G,244,G,930,11,8,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,531120,,G,67,G,244,G,930,11,8,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,5312//,,G,6,J,38,G,161,6,6,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,53121/,,G,6,J,38,G,161,6,6,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,531210,,G,6,J,38,G,161,6,6,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,532///,,J,129,H,947,H,4443,17,7,6,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,5321//,,H,108,H,847,H,4068,9,N,4,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,53211/,,H,108,H,847,H,4068,9,N,4,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,532111,,H,108,H,847,H,4068,9,N,4,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,5322//,A,S,0,S,0,S,0,6,4,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,53228/,,J,8,J,15,J,41,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,54----,,H,1058,J,11711,H,48873,75,55,10,4,4,N,N,N,N,N,N,N,N,N,6,5
72,5,541///,,H,1058,J,11711,H,48873,75,55,10,4,4,N,N,N,N,N,N,N,N,N,6,5
72,5,5411//,,H,70,H,435,H,1718,24,20,N,3,N,N,N,N,N,N,N,N,N,N,6,5
72,5,54111/,,H,69,H,431,H,1708,23,19,N,3,N,N,N,N,N,N,N,N,N,N,6,5
72,5,541110,,H,69,H,431,H,1708,23,19,N,3,N,N,N,N,N,N,N,N,N,N,6,5
72,5,5412//,,J,57,G,162,G,455,16,14,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,54121/,,J,57,G,162,G,455,16,14,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,541211,,J,22,J,52,G,177,8,8,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,541219,,H,34,G,100,G,261,7,5,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,5413//,A,S,0,S,0,S,0,18,10,6,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,54133/,A,S,0,S,0,S,0,8,6,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,541330,A,S,0,S,0,S,0,8,6,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,54138/,,J,29,H,145,G,565,6,N,4,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,541380,,J,29,H,145,G,565,6,N,4,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,5416//,,H,141,G,1214,G,5857,10,6,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,54161/,,G,107,G,1000,G,5175,8,5,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,541611,,J,81,J,595,H,3782,7,5,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,5419//,,J,31,H,188,H,825,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,56----,,H,807,H,2386,H,11136,20,11,4,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,561///,,H,777,H,2294,H,10743,17,11,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,5611//,,G,21,H,88,H,420,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,56111/,,G,21,H,88,H,420,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,561110,,G,21,H,88,H,420,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,5615//,,G,8,H,32,H,118,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,56151/,,G,8,H,32,H,118,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,561510,,G,8,H,32,H,118,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,5616//,,J,11,J,39,J,155,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,5617//,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,562///,,J,30,J,92,J,393,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,61----,,H,481,H,1635,H,5728,13,N,N,3,3,5,N,N,N,N,N,N,N,N,6,5
72,5,611///,,H,481,H,1635,H,5728,13,N,N,3,3,5,N,N,N,N,N,N,N,N,6,5
72,5,6111//,,G,223,G,625,G,2247,7,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,61111/,,G,223,G,625,G,2247,7,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,611110,,G,223,G,625,G,2247,7,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,62----,,G,1632,H,8163,G,31449,173,106,34,20,11,N,N,N,N,N,N,N,N,N,6,5
72,5,621///,,G,697,G,3521,G,14188,140,96,29,8,7,N,N,N,N,N,N,N,N,N,6,5
72,5,6211//,,G,228,G,1333,G,5245,77,59,16,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,62111/,,G,228,G,1333,G,5245,77,59,16,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,621111,,G,221,G,1315,G,5175,73,55,16,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,621112,,J,7,G,18,H,70,4,4,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,6212//,,H,91,G,382,G,1480,21,13,5,3,N,N,N,N,N,N,N,N,N,N,6,5
72,5,62121/,,H,91,G,382,G,1480,21,13,5,3,N,N,N,N,N,N,N,N,N,N,6,5
72,5,621210,,H,91,G,382,G,1480,21,13,5,3,N,N,N,N,N,N,N,N,N,N,6,5
72,5,6213//,,G,54,G,161,G,606,15,14,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,62131/,,J,4,J,10,H,28,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,621310,,J,4,J,10,H,28,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,62133/,,J,9,J,25,G,88,5,5,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,621330,,J,9,J,25,G,88,5,5,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,62134/,,H,39,G,100,G,369,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,621340,,H,39,G,100,G,369,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,6214//,,H,157,H,889,H,3535,6,N,N,N,4,N,N,N,N,N,N,N,N,N,6,5
72,5,62149/,,H,157,H,889,H,3535,6,N,N,N,4,N,N,N,N,N,N,N,N,N,6,5
72,5,621492,,J,77,J,606,J,2483,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,6215//,,H,91,G,398,G,1622,16,7,7,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,62151/,,H,91,G,398,G,1622,16,7,7,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,621511,,J,63,H,266,H,1099,14,7,6,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,6219//,,G,35,G,87,G,339,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,62191/,,G,35,G,87,G,339,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,621910,,G,35,G,87,G,339,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,622///,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,6223//,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,62231/,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,622310,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,623///,,G,128,G,387,H,1515,11,4,N,N,3,N,N,N,N,N,N,N,N,N,6,5
72,5,6231//,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,62311/,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,623110,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,6233//,,H,42,G,118,H,430,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,62331/,,H,42,G,118,H,430,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,623312,,H,42,G,118,H,430,5,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,624///,,J,326,J,1301,J,5376,19,5,3,9,N,N,N,N,N,N,N,N,N,N,6,5
72,5,6241//,,G,52,H,88,H,384,6,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,62412/,,G,30,G,51,G,212,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,624120,,G,30,G,51,G,212,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,6243//,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,62431/,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,624310,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,6244//,,H,86,G,159,G,607,8,N,N,6,N,N,N,N,N,N,N,N,N,N,6,5
72,5,62441/,,H,86,G,159,G,607,8,N,N,6,N,N,N,N,N,N,N,N,N,N,6,5
72,5,624410,,H,86,G,159,G,607,8,N,N,6,N,N,N,N,N,N,N,N,N,N,6,5
72,5,71----,,J,92,J,245,J,1358,8,5,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,713///,,J,92,J,245,J,1358,8,5,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,7139//,,J,74,J,203,J,815,6,4,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,72----,,G,1452,G,3764,G,14568,103,37,24,21,14,5,N,N,N,N,N,N,N,N,6,5
72,5,721///,,H,402,H,1332,H,4816,12,N,N,6,N,N,N,N,N,N,N,N,N,N,6,5
72,5,7211//,,H,402,H,1332,H,4816,12,N,N,6,N,N,N,N,N,N,N,N,N,N,6,5
72,5,72111/,,J,273,J,930,J,3703,10,N,N,5,N,N,N,N,N,N,N,N,N,N,6,5
72,5,721110,,J,273,J,930,J,3703,10,N,N,5,N,N,N,N,N,N,N,N,N,N,6,5
72,5,722///,,G,1050,G,2432,G,9752,91,36,23,15,12,5,N,N,N,N,N,N,N,N,6,5
72,5,7223//,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,72231/,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,722310,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,7225//,,G,1029,G,2340,G,9371,87,34,22,14,12,5,N,N,N,N,N,N,N,N,6,5
72,5,72251/,,G,1029,G,2340,G,9371,87,34,22,14,12,5,N,N,N,N,N,N,N,N,6,5
72,5,722511,,G,266,G,652,G,2313,21,10,6,N,3,N,N,N,N,N,N,N,N,N,6,5
72,5,722513,,G,649,G,1427,G,6032,44,12,10,10,9,3,N,N,N,N,N,N,N,N,6,5
72,5,722514,,G,86,G,187,G,776,16,9,4,3,N,N,N,N,N,N,N,N,N,N,6,5
72,5,722515,,H,28,H,74,H,250,6,3,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,81----,,H,213,G,805,G,3131,57,44,8,3,N,N,N,N,N,N,N,N,N,N,6,5
72,5,811///,,G,59,G,196,G,749,24,21,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,8111//,,J,42,H,137,H,527,17,15,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,81111/,,J,31,H,98,H,350,10,8,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,811111,,J,27,H,90,H,318,7,5,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,811118,,G,4,G,8,J,32,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,81119/,,J,9,H,28,H,102,5,5,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,8114//,,J,14,J,45,H,159,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,81141/,A,S,0,S,0,S,0,3,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,812///,,H,85,G,376,G,1438,14,8,3,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,8121//,,J,25,J,43,H,176,7,5,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,81211/,,J,25,J,43,H,176,7,5,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,812112,,G,10,H,20,G,83,5,4,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,8122//,,G,48,G,314,G,1195,4,N,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,813///,,H,69,G,233,G,944,19,15,3,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,8131//,,J,64,G,221,G,802,14,10,3,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,81311/,,J,64,G,221,G,802,14,10,3,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,813110,,J,64,G,221,G,802,14,10,3,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,8139//,,J,4,J,5,J,20,3,3,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,5,99----,A,S,0,S,0,S,0,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,5
72,7,------,,G,1023,G,3980,G,15897,129,78,25,12,13,N,N,N,N,N,N,N,N,N,6,7
72,7,23----,,G,86,G,382,G,1491,12,7,N,N,N,N,N,N,N,N,N,N,N,N,6,7
72,7,238///,,G,54,G,307,G,1341,8,5,N,N,N,N,N,N,N,N,N,N,N,N,6,7
72,7,2382//,,H,51,G,288,G,1265,7,4,N,N,N,N,N,N,N,N,N,N,N,N,6,7
72,7,23821/,A,S,0,S,0,S,0,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,7
72,7,238210,A,S,0,S,0,S,0,4,3,N,N,N,N,N,N,N,N,N,N,N,N,6,7
